Grade_FAQ,Grade_Large,Grade_Local,Grade_Medium,Grade_Non-FAQ,Grade_Small,State,District,Commodity,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Yamuna Nagar,Banana,Other,3200,3800,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Yamuna Nagar,Bottle gourd,Other,1200,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Yamuna Nagar,Cabbage,Other,600,700,650.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Yamuna Nagar,Cucumbar(Kheera),Other,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Yamuna Nagar,Lemon,Other,3500,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Yamuna Nagar,Raddish,Other,250,400,300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Chamba,Ginger(Green),Other,5500,6000,5750.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Chamba,Guava,Other,6500,7000,6750.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Chamba,Peas Wet,Other,3000,3500,3250.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Chamba,Potato,Other,1200,1400,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Hamirpur,Bottle gourd,Other,2200,2500,2350.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Hamirpur,Spinach,Other,2500,2500,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Hamirpur,Tomato,Other,1500,1800,1650.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Hamirpur,Cabbage,Other,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Hamirpur,Capsicum,Other,3500,4000,3700.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Hamirpur,Papaya,Other,5000,5500,5200.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Hamirpur,Squash(Chappal Kadoo),Other,2500,2500,2500.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Mousambi(Sweet Lime),Other,5000,5500,5250.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Capsicum,Other,2500,3000,2700.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Orange,Other,8000,9000,8500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Peas cod,Other,3500,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Tinda,Other,4000,4500,4200.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Water Melon,Water Melon,1800,2000,1900.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Banana,Banana - Ripe,3200,3500,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Bhindi(Ladies Finger),Bhindi,5500,6000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Cauliflower,Cauliflower,1100,1400,1200.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Karbuja(Musk Melon),Karbhuja,3000,3500,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Raddish,Other,1200,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Tomato,Tomato,1100,1200,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Bhindi(Ladies Finger),Bhindi,6000,6500,6200.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Bottle gourd,Bottle Gourd,1800,1900,1850.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Cabbage,Cabbage,1000,1100,1050.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Capsicum,Capsicum,2500,3000,2700.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Guava,Guava,8500,8600,8550.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Peas Wet,Peas Wet,3500,3800,3600.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Potato,Potato,1100,1200,1150.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Turnip,Other,2100,2200,2150.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Banana,Amruthapani,4000,4500,4300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Cabbage,Cabbage,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Onion,Other,2200,2600,2400.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Banana,Banana - Ripe,4800,5000,4900.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Bottle gourd,Bottle Gourd,1700,1800,1750.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,French Beans (Frasbean),Other,4000,4500,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kangra,Ginger(Green),Other,6000,6500,6200.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kangra,Mousambi(Sweet Lime),Other,5400,5500,5450.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kullu,Bhindi(Ladies Finger),Other,6500,7000,6800.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kullu,Brinjal,Other,2000,2500,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kullu,French Beans (Frasbean),Other,4000,4500,4300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kullu,Raddish,Other,1200,1500,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Kullu,Potato,Other,1200,1500,1500.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Kullu,Water Melon,Other,2500,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Mandi,Carrot,Other,1000,1500,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Mandi,Pumpkin,Pumpkin,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Mandi,Bottle gourd,Bottle Gourd,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Mandi,Cauliflower,Cauliflower,500,1500,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Mandi,Garlic,Other,5000,9000,6500.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Mandi,Kinnow,Kinnow,7700,8200,8000.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Mandi,Papaya,Papaya,3000,5500,4500.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Solan,Banana,Other,2000,3300,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Bhindi(Ladies Finger),Other,5000,6000,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Capsicum,Capsicum,1200,2800,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Green Chilli,Other,5000,6000,5500.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Solan,Mousambi(Sweet Lime),Other,4500,4800,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Potato,Other,800,1100,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Spinach,Other,1000,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,French Beans (Frasbean),Other,4200,4800,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Green Chilli,Other,4000,4500,4300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Raddish,Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Solan,Tomato,Other,1200,1600,1400.0
0.0,1.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Banana,Other,3000,3300,3150.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Green Chilli,Green Chilly,3000,3500,3250.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Onion,Onion,1900,2100,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Cauliflower,Cauliflower,400,1000,700.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Una,Chikoos(Sapota),Sapota,4500,5000,4750.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Colacasia,Other,6000,6000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Green Chilli,Green Chilly,5500,6000,5750.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Una,Guava,Guava,6000,8000,7000.0
0.0,0.0,0.0,0.0,1.0,0.0,Himachal Pradesh,Una,Onion,Onion,2000,2500,2250.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Peas Wet,Peas Wet,2000,2600,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Himachal Pradesh,Una,Spinach,Other,1500,2000,1600.0
0.0,0.0,0.0,1.0,0.0,0.0,Himachal Pradesh,Una,Water Melon,Water Melon,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Jammu and Kashmir,Jammu,Potato,Other,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Jammu and Kashmir,Jammu,Tomato,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Beetroot,Beetroot,1500,1700,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Bhindi(Ladies Finger),Bhindi,2600,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Thondekai,Thondekai,2300,2700,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Tomato,Tomato,1200,1300,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Bitter gourd,Bitter Gourd,2000,3000,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Drumstick,Drumstick,2000,3200,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Ridgeguard(Tori),Ridgeguard(Tori),1600,2400,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Bangalore,Tomato,Tomato,400,700,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Davangere,Maize,Hybrid/Local,2340,2340,2340.0
1.0,0.0,0.0,0.0,0.0,0.0,Karnataka,Dharwad,Jowar(Sorghum),Local,1800,1800,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Bhindi(Ladies Finger),Other,3200,3400,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cabbage,Other,2300,2600,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Carrot,Other,4800,5100,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Potato,Potato,3400,3800,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Pumpkin,Other,1900,2200,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Carrot,Carrot,4000,4200,4100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Banana - Green,Other,6000,6500,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Bhindi(Ladies Finger),Other,4000,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Carrot,Other,5000,5500,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cowpea(Veg),Other,4000,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Amaranthus,Other,2300,2500,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Ashgourd,Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Beetroot,Other,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cabbage,Other,1200,1400,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Carrot,Other,3800,4000,3900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cucumbar(Kheera),Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Onion,Small,2900,3100,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Bhindi(Ladies Finger),Other,4000,4200,4100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cabbage,Other,3000,3200,3100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cowpea(Veg),Other,4000,4200,4100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Alappuzha,Cucumbar(Kheera),Cucumbar,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Bitter gourd,Bitter Gourd,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Cowpea(Veg),Cowpea (Veg),2000,4000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Ginger(Green),Green Ginger,4000,8000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Little gourd (Kundru),Other,2500,4000,3300.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Ernakulam,Pineapple,Pine Apple,5800,6000,5900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Snakeguard,Snakeguard,2500,4000,3300.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Pineapple,Other,4400,4800,4600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Banana - Green,Other,4500,5500,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Bhindi(Ladies Finger),Other,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Brinjal,Other,2000,4000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Carrot,Other,3000,5000,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Ginger(Green),Other,4000,6000,5000.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Banana,Robusta,1500,3500,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Coconut,Big,6500,7500,7000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Cucumbar(Kheera),Cucumbar,1800,2500,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Green Chilli,Green Chilly,2500,3500,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Lemon,Lemon,6000,7000,6500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Mango (Raw-Ripe),Mango - Raw-Ripe,3500,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Mint(Pudina),Mint(Pudina),7000,8000,7500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Ernakulam,Pineapple,Other,6500,7500,7000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Potato,(Red Nanital),4000,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Beetroot,Beetroot,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Cauliflower,Cauliflower,1800,2800,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Elephant Yam (Suran),Other,3700,4700,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Green Chilli,Green Chilly,3500,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Potato,Potato,2400,3400,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Amaranthus,Other,3000,5000,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Beetroot,Other,4000,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Bitter gourd,Other,4000,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Cauliflower,Other,4000,6000,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Mango (Raw-Ripe),Other,7000,9000,8000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Onion,Big,3000,4000,3500.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Orange,Other,6000,8000,7000.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Water Melon,Water Melon,2000,3000,2500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Ernakulam,Banana,Poovan,6500,8000,6700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Banana - Green,Banana - Green,5800,7000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Cabbage,Cabbage,4000,5000,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Cucumbar(Kheera),Cucumbar,2000,4000,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Drumstick,Drumstick,4000,5000,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Ernakulam,Tapioca,Tapioca,3000,4000,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kannur,Amaranthus,Other,3400,3600,3500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Kannur,Banana,Other,6000,6200,6100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kannur,Cowpea(Veg),Other,3800,4100,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kannur,Snakeguard,Other,3800,4200,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kannur,Tomato,Other,1200,1400,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Ashgourd,Ashgourd,1800,2400,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Cabbage,Cabbage,2000,2600,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Cowpea(Veg),Cowpea (Veg),3800,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Drumstick,Drumstick,4300,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Elephant Yam (Suran),Other,6300,7000,6500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Ginger(Green),Green Ginger,5400,6000,5600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Snakeguard,Snakeguard,3800,4400,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Tomato,Tomato,1300,1800,1500.0
0.0,0.0,0.0,0.0,0.0,1.0,Kerala,Kasargod,Banana,Medium,6000,6200,6100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Cowpea(Veg),Other,6000,6200,6100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Cucumbar(Kheera),Other,1500,1700,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Amaranthus,Amaranth Greens-Organic,2500,2500,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Long Melon(Kakri),Long Melon (Kakri),2000,2000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Snakeguard,Other,4000,4000,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Amaranthus,Amaranthus,5000,6500,5750.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Beetroot,Beetroot,4000,5200,4600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Brinjal,Brinjal,4000,5200,4600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Cabbage,Cabbage,2000,2800,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Cowpea(Veg),Cowpea (Veg),7000,8400,7700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Ginger(Green),Green Ginger,7000,7800,7400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Ridgeguard(Tori),Ridgeguard(Tori),7000,8000,7500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Snakeguard,Snakeguard,5000,6000,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Tapioca,Other,3000,4200,3600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Snakeguard,Other,3800,4200,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Brinjal,Brinjal,3000,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kasargod,Thondekai,Thondekai,2500,2500,2500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Kollam,Banana,Palayamthodan,3800,4200,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kollam,Bhindi(Ladies Finger),Other,3800,4200,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kollam,Cowpea(Veg),Other,4800,5200,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kollam,Ashgourd,Ashgourd,6000,7000,6500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Kottayam,Banana,Banana - Ripe,6000,6200,6100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Beetroot,Beetroot,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Bhindi(Ladies Finger),Bhindi,3000,3200,3100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Bottle gourd,Bottle Gourd,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Carrot,Carrot,4200,4400,4300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Drumstick,Drumstick,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Onion,Onion,3800,4000,3900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Tomato,Tomato,2400,2600,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Ashgourd,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Brinjal,Other,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Mango (Raw-Ripe),Mango - Raw-Ripe,3600,3800,3700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Cabbage,Cabbage,1800,2600,2200.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Kottayam,Banana,Medium,6000,7000,6500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Kottayam,Banana,Palayamthodan,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Cowpea(Veg),Other,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Onion,Big,4000,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Potato,Other,3000,3500,3200.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Banana,Nendra Bale,6000,6500,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Ashgourd,Ashgourd,1400,1800,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Brinjal,Brinjal,2600,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Onion,Other,2400,2800,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amphophalus,Amphophalus,5500,5800,5600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Bitter gourd,Bitter Gourd,4600,5000,4800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Brinjal,Brinjal,2500,2900,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Pumpkin,Pumpkin,1300,1600,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Tomato,Tomato,1500,1900,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Coconut Seed,Other,6000,6000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cucumbar(Kheera),Other,1300,1300,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),French Beans (Frasbean),Other,4800,4800,4800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Tomato,Other,1178,1250,1178.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cowpea(Veg),Other,4000,4500,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Onion,Other,2500,2700,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Potato,Other,2600,2800,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Snakeguard,Other,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amaranthus,Other,2800,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Beetroot,Other,2400,2500,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Carrot,Other,4000,4300,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Pumpkin,Other,1100,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Snakeguard,Other,2800,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Pumpkin,Pumpkin,700,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Snakeguard,Snakeguard,2300,2600,2600.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Malappuram,Banana,Nendra Bale,3000,3200,3100.0
